location_id,valid_time,O3,NO2,PM10,PM2.5
OM001,2024-05-30T18:00,90.762,14.684,84.715,26.962
OM001,2024-05-30T21:00,66.523,10.937,68.726,22.361
OM001,2024-05-31T00:00,75.664,6.144,48.404,17.945
OM001,2024-05-31T03:00,55.238,8.858,53.896,17.454
OM001,2024-05-31T06:00,109.291,9.627,99.449,25.057
OM001,2024-05-31T09:00,184.278,5.291,89.683,29.650
OM001,2024-05-31T12:00,171.605,5.631,76.589,25.416
OM001,2024-05-31T15:00,143.584,16.913,70.265,27.327
OM001,2024-05-31T18:00,94.080,15.861,54.214,22.671
OM001,2024-05-31T21:00,68.996,11.157,41.639,16.965
OM001,2024-06-01T00:00,54.315,7.446,37.539,13.411
OM001,2024-06-01T03:00,40.334,8.314,45.977,13.051
OM001,2024-06-01T06:00,103.421,9.234,80.795,22.002
OM001,2024-06-01T09:00,172.905,3.944,70.381,27.857
OM001,2024-06-01T12:00,182.414,5.859,59.766,24.863
OM001,2024-06-01T15:00,153.645,18.483,57.002,27.000
OM001,2024-06-01T18:00,107.568,14.135,29.275,14.646
OM001,2024-06-01T21:00,92.801,7.902,29.402,10.281
OM001,2024-06-02T00:00,76.929,5.831,28.219,9.517
OM001,2024-06-02T03:00,63.476,8.554,33.571,11.250
OM001,2024-06-02T06:00,117.963,11.962,80.487,25.437
OM001,2024-06-02T09:00,199.389,5.426,85.366,34.774
OM001,2024-06-02T12:00,234.100,8.530,95.685,45.993
OM001,2024-06-02T15:00,181.305,15.189,85.250,42.734
OM001,2024-06-02T18:00,133.534,10.438,59.915,25.337
OM001,2024-06-02T21:00,95.144,8.083,41.062,17.460
OM001,2024-06-03T00:00,62.389,5.933,36.401,14.244
OM001,2024-06-03T03:00,39.842,7.239,45.524,14.971
OM001,2024-06-03T06:00,83.990,10.561,125.231,29.903
OM001,2024-06-03T09:00,119.314,2.709,107.379,22.765
OM001,2024-06-03T12:00,111.372,3.742,93.722,19.476
OM001,2024-06-03T15:00,79.742,9.622,63.866,17.233
OM001,2024-06-03T18:00,53.081,11.502,50.529,18.083
OM001,2024-06-03T21:00,43.296,10.583,59.524,21.945
OM001,2024-06-04T00:00,44.439,10.677,44.114,15.430
OM001,2024-06-04T03:00,44.191,10.642,46.862,14.111
OM001,2024-06-04T06:00,63.718,8.919,79.776,18.107
OM001,2024-06-04T09:00,103.927,5.193,78.147,20.072
OM001,2024-06-04T12:00,143.453,3.882,92.212,22.868
PA001,2024-05-30T12:00,19.835,4.300,6.278,4.076
PA001,2024-05-30T15:00,39.444,1.586,6.381,3.981
PA001,2024-05-30T18:00,40.616,1.140,5.540,3.323
PA001,2024-05-30T21:00,43.367,1.881,6.180,3.824
PA001,2024-05-31T00:00,29.602,5.820,6.934,4.432
PA001,2024-05-31T03:00,23.107,6.227,6.474,4.194
PA001,2024-05-31T06:00,22.038,5.016,4.566,2.956
PA001,2024-05-31T09:00,21.373,3.756,3.588,2.286
PA001,2024-05-31T12:00,25.297,3.640,3.675,2.352
PA001,2024-05-31T15:00,38.454,2.257,3.923,2.571
PA001,2024-05-31T18:00,53.297,1.305,4.289,2.815
PA001,2024-05-31T21:00,50.123,2.142,5.307,3.565
PA001,2024-06-01T00:00,39.933,6.381,7.487,5.119
PA001,2024-06-01T03:00,31.325,7.616,8.646,5.953
PA001,2024-06-01T06:00,26.724,7.541,8.111,5.563
PA001,2024-06-01T09:00,25.180,7.115,7.564,5.156
PA001,2024-06-01T12:00,35.130,7.785,7.880,5.347
PA001,2024-06-01T15:00,66.393,3.451,6.961,4.664
PA001,2024-06-01T18:00,85.269,1.725,8.539,5.762
PA001,2024-06-01T21:00,77.217,2.290,9.091,6.115
PA001,2024-06-02T00:00,51.899,6.606,8.344,5.622
PA001,2024-06-02T03:00,26.726,8.710,9.229,6.241
PA001,2024-06-02T06:00,20.651,8.140,8.396,5.691
PA001,2024-06-02T09:00,28.904,5.935,5.314,3.521
PA001,2024-06-02T12:00,33.240,5.845,4.648,3.086
PA001,2024-06-02T15:00,58.386,3.030,5.808,3.898
PA001,2024-06-02T18:00,89.351,1.474,7.921,5.309
PA001,2024-06-02T21:00,71.891,2.384,8.335,5.477
PA001,2024-06-03T00:00,60.351,6.509,11.139,7.427
PA001,2024-06-03T03:00,47.574,7.288,10.405,7.056
PA001,2024-06-03T06:00,48.788,5.625,9.255,6.249
PA001,2024-06-03T09:00,40.795,4.383,7.792,5.204
PA001,2024-06-03T12:00,42.934,4.864,6.619,4.417
PA001,2024-06-03T15:00,54.376,3.471,4.824,3.208
PA001,2024-06-03T18:00,70.318,1.335,4.894,3.230
PA001,2024-06-03T21:00,61.639,1.439,3.871,2.455
PA001,2024-06-04T00:00,40.033,6.881,7.129,4.707
PA001,2024-06-04T03:00,33.132,6.022,6.036,3.917
PA001,2024-06-04T06:00,28.752,5.280,4.655,2.976
PA001,2024-06-04T09:00,24.955,3.938,3.267,2.102
PA001,2024-06-04T12:00,27.533,3.340,3.453,2.136
PE001,2024-05-30T12:00,34.278,14.636,13.259,8.663
PE001,2024-05-30T15:00,58.101,10.311,16.102,10.160
PE001,2024-05-30T18:00,74.220,5.507,16.218,9.825
PE001,2024-05-30T21:00,69.823,8.273,14.441,8.927
PE001,2024-05-31T00:00,44.057,20.476,16.040,10.295
PE001,2024-05-31T03:00,36.491,23.886,16.863,10.783
PE001,2024-05-31T06:00,36.436,19.075,14.748,9.184
PE001,2024-05-31T09:00,43.414,7.609,12.642,7.654
PE001,2024-05-31T12:00,34.402,15.418,15.892,9.973
PE001,2024-05-31T15:00,62.470,8.858,18.737,11.249
PE001,2024-05-31T18:00,75.762,4.962,17.783,10.624
PE001,2024-05-31T21:00,64.871,7.577,16.640,10.064
PE001,2024-06-01T00:00,43.288,19.602,18.265,11.408
PE001,2024-06-01T03:00,39.675,21.160,17.961,11.311
PE001,2024-06-01T06:00,37.747,17.943,16.630,10.319
PE001,2024-06-01T09:00,43.057,8.024,14.735,8.975
PE001,2024-06-01T12:00,35.019,14.688,17.274,10.964
PE001,2024-06-01T15:00,60.010,10.907,20.235,12.619
PE001,2024-06-01T18:00,78.125,6.848,21.086,12.626
PE001,2024-06-01T21:00,72.982,9.519,19.522,11.819
PE001,2024-06-02T00:00,47.232,22.396,20.259,12.800
PE001,2024-06-02T03:00,42.091,23.118,20.352,13.254
PE001,2024-06-02T06:00,36.070,21.307,18.352,12.049
PE001,2024-06-02T09:00,34.582,16.647,15.083,10.004
PE001,2024-06-02T12:00,32.176,18.692,20.034,13.523
PE001,2024-06-02T15:00,68.944,12.900,18.066,11.639
PE001,2024-06-02T18:00,96.789,7.096,20.415,12.897
PE001,2024-06-02T21:00,86.901,9.548,20.476,12.798
PE001,2024-06-03T00:00,53.717,25.711,23.134,14.906
PE001,2024-06-03T03:00,46.963,25.559,26.673,17.613
PE001,2024-06-03T06:00,39.232,25.277,22.093,14.457
PE001,2024-06-03T09:00,38.433,18.871,15.936,10.259
PE001,2024-06-03T12:00,36.494,18.512,17.991,11.804
PE001,2024-06-03T15:00,64.047,12.153,19.263,12.180
PE001,2024-06-03T18:00,83.450,6.101,20.443,12.404
PE001,2024-06-03T21:00,75.496,8.472,21.381,12.879
PE001,2024-06-04T00:00,48.780,21.126,22.496,14.088
PE001,2024-06-04T03:00,38.341,23.879,22.547,14.339
PE001,2024-06-04T06:00,35.656,21.200,19.572,12.424
PE001,2024-06-04T09:00,40.041,12.568,16.217,10.424
PE001,2024-06-04T12:00,38.433,14.440,17.533,11.125
PH001,2024-05-30T12:00,53.297,26.298,42.491,28.773
PH001,2024-05-30T15:00,34.665,23.208,37.587,25.645
PH001,2024-05-30T18:00,26.031,17.706,29.204,20.022
PH001,2024-05-30T21:00,24.592,13.593,22.779,15.608
PH001,2024-05-31T00:00,54.289,12.572,28.681,19.363
PH001,2024-05-31T03:00,106.936,7.098,39.250,26.728
PH001,2024-05-31T06:00,132.640,4.142,43.002,29.197
PH001,2024-05-31T09:00,92.257,8.187,32.353,21.734
PH001,2024-05-31T12:00,50.491,20.690,33.721,22.889
PH001,2024-05-31T15:00,37.380,19.836,33.792,23.177
PH001,2024-05-31T18:00,30.445,16.578,34.744,23.980
PH001,2024-05-31T21:00,22.256,14.542,31.118,21.496
PH001,2024-06-01T00:00,70.429,11.891,33.828,23.169
PH001,2024-06-01T03:00,127.871,4.764,40.544,27.759
PH001,2024-06-01T06:00,139.435,4.443,46.065,31.624
PH001,2024-06-01T09:00,131.422,9.891,52.931,36.341
PH001,2024-06-01T12:00,62.810,20.739,47.704,32.912
PH001,2024-06-01T15:00,26.026,20.702,38.047,26.233
PH001,2024-06-01T18:00,17.746,16.327,33.511,23.066
PH001,2024-06-01T21:00,10.957,16.047,24.234,16.660
PH001,2024-06-02T00:00,59.688,12.958,26.202,17.996
PH001,2024-06-02T03:00,138.332,7.109,45.916,31.373
PH001,2024-06-02T06:00,179.422,6.747,67.482,46.111
PH001,2024-06-02T09:00,176.557,10.151,77.402,52.935
PH001,2024-06-02T12:00,118.718,15.665,70.258,48.041
PH001,2024-06-02T15:00,98.452,19.053,69.474,47.510
PH001,2024-06-02T18:00,81.501,16.467,74.023,50.841
PH001,2024-06-02T21:00,66.749,12.597,67.341,46.227
PH001,2024-06-03T00:00,92.769,12.943,53.378,36.250
PH001,2024-06-03T03:00,112.392,5.851,37.569,25.242
PH001,2024-06-03T06:00,129.984,4.374,33.361,22.585
PH001,2024-06-03T09:00,99.340,6.778,24.108,16.065
PH001,2024-06-03T12:00,43.688,12.710,16.919,11.236
PH001,2024-06-03T15:00,24.751,18.510,21.122,14.317
PH001,2024-06-03T18:00,17.764,15.669,20.617,14.063
PH001,2024-06-03T21:00,18.817,11.721,17.457,11.870
PH001,2024-06-04T00:00,32.243,9.665,14.473,9.692
PH001,2024-06-04T03:00,65.799,5.052,18.359,12.458
PH001,2024-06-04T06:00,89.144,3.845,25.413,17.295
PH001,2024-06-04T09:00,67.939,7.891,20.808,13.947
PH001,2024-06-04T12:00,32.257,18.415,21.532,14.544
PK001,2024-05-30T12:00,103.753,0.509,193.414,17.956
PK001,2024-05-30T15:00,96.071,1.388,158.395,22.532
PK001,2024-05-30T18:00,90.722,1.983,99.633,23.215
PK001,2024-05-30T21:00,86.929,2.126,41.963,13.373
PK001,2024-05-31T00:00,83.950,1.701,23.245,7.716
PK001,2024-05-31T03:00,77.840,3.612,42.968,9.838
PK001,2024-05-31T06:00,89.679,0.452,97.512,17.571
PK001,2024-05-31T09:00,90.267,0.319,165.606,24.247
PK001,2024-05-31T12:00,95.042,0.493,195.063,23.502
PK001,2024-05-31T15:00,94.425,1.335,115.104,16.852
PK001,2024-05-31T18:00,91.727,2.580,55.491,14.182
PK001,2024-05-31T21:00,85.017,3.424,33.686,10.440
PK001,2024-06-01T00:00,81.191,2.847,26.339,8.164
PK001,2024-06-01T03:00,77.434,4.557,47.570,9.271
PK001,2024-06-01T06:00,105.818,0.683,48.087,7.654
PK001,2024-06-01T09:00,108.811,0.430,61.898,9.647
PK001,2024-06-01T12:00,108.162,0.600,111.649,16.309
PK001,2024-06-01T15:00,96.878,2.437,105.937,22.420
PK001,2024-06-01T18:00,83.550,7.031,34.927,15.075
PK001,2024-06-01T21:00,71.353,8.842,36.117,13.118
PK001,2024-06-02T00:00,67.761,6.890,40.531,12.629
PK001,2024-06-02T03:00,62.878,8.569,46.898,13.229
PK001,2024-06-02T06:00,113.848,0.611,52.319,7.993
PK001,2024-06-02T09:00,117.894,0.425,56.853,9.108
PK001,2024-06-02T12:00,116.551,0.574,92.355,12.088
PK001,2024-06-02T15:00,102.761,2.439,96.819,19.749
PK001,2024-06-02T18:00,85.164,7.656,49.581,18.400
PK001,2024-06-02T21:00,68.605,10.120,47.943,17.783
PK001,2024-06-03T00:00,64.923,7.744,44.183,17.838
PK001,2024-06-03T03:00,67.923,7.852,57.211,20.179
PK001,2024-06-03T06:00,110.773,0.548,127.405,21.779
PK001,2024-06-03T09:00,106.472,0.351,148.280,20.849
PK001,2024-06-03T12:00,102.508,0.506,200.325,24.187
PK001,2024-06-03T15:00,92.167,1.831,118.886,23.371
PK001,2024-06-03T18:00,84.086,4.546,46.513,15.726
PK001,2024-06-03T21:00,76.648,5.880,34.129,10.960
PK001,2024-06-04T00:00,74.843,4.375,31.745,9.420
PK001,2024-06-04T03:00,70.907,6.382,33.056,9.999
PK001,2024-06-04T06:00,97.952,0.469,109.974,19.134
PK001,2024-06-04T09:00,98.955,0.271,136.348,19.491
PK001,2024-06-04T12:00,96.405,0.445,217.099,27.748
PK002,2024-05-30T12:00,74.332,5.765,78.726,18.319
PK002,2024-05-30T15:00,54.251,10.495,54.559,17.172
PK002,2024-05-30T18:00,57.527,8.585,52.485,17.382
PK002,2024-05-30T21:00,59.051,5.147,50.974,16.059
PK002,2024-05-31T00:00,56.672,3.670,50.446,15.628
PK002,2024-05-31T03:00,61.521,6.060,69.115,18.178
PK002,2024-05-31T06:00,93.784,3.361,104.641,22.514
PK002,2024-05-31T09:00,99.643,2.905,129.787,26.169
PK002,2024-05-31T12:00,81.211,5.849,147.358,29.884
PK002,2024-05-31T15:00,65.161,8.673,128.682,32.820
PK002,2024-05-31T18:00,67.487,6.476,102.717,28.873
PK002,2024-05-31T21:00,73.379,2.811,90.472,26.855
PK002,2024-06-01T00:00,76.903,2.833,138.067,33.448
PK002,2024-06-01T03:00,82.401,9.997,263.089,56.458
PK002,2024-06-01T06:00,115.774,5.235,539.836,108.170
PK002,2024-06-01T09:00,115.806,3.496,475.301,116.244
PK002,2024-06-01T12:00,94.619,6.080,322.281,82.072
PK002,2024-06-01T15:00,67.355,10.060,149.781,36.804
PK002,2024-06-01T18:00,55.796,11.237,93.801,26.805
PK002,2024-06-01T21:00,56.575,5.633,58.557,18.420
PK002,2024-06-02T00:00,54.023,4.047,44.087,15.819
PK002,2024-06-02T03:00,55.512,5.665,49.439,16.705
PK002,2024-06-02T06:00,76.755,2.517,56.970,18.034
PK002,2024-06-02T09:00,76.727,1.946,56.498,17.382
PK002,2024-06-02T12:00,65.113,3.641,54.284,16.766
PK002,2024-06-02T15:00,49.776,6.704,49.042,16.288
PK002,2024-06-02T18:00,48.156,5.837,48.644,15.856
PK002,2024-06-02T21:00,49.874,3.176,50.728,15.717
PK002,2024-06-03T00:00,48.514,3.045,54.888,16.549
PK002,2024-06-03T03:00,49.535,4.435,61.679,16.886
PK002,2024-06-03T06:00,63.355,2.390,85.175,18.018
PK002,2024-06-03T09:00,65.918,1.811,80.541,17.662
PK002,2024-06-03T12:00,54.027,3.193,62.502,16.597
PK002,2024-06-03T15:00,44.496,4.986,58.043,16.901
PK002,2024-06-03T18:00,46.681,3.600,59.085,17.338
PK002,2024-06-03T21:00,47.935,2.404,59.257,19.389
PK002,2024-06-04T00:00,47.757,2.651,59.176,19.785
PK002,2024-06-04T03:00,51.275,3.632,64.702,19.559
PK002,2024-06-04T06:00,62.358,1.833,68.297,19.608
PK002,2024-06-04T09:00,63.534,1.555,66.410,19.438
PK002,2024-06-04T12:00,54.839,2.815,65.540,19.649
PK003,2024-05-30T12:00,125.695,3.291,17.514,6.720
PK003,2024-05-30T15:00,83.092,21.810,15.309,9.275
PK003,2024-05-30T18:00,34.687,44.862,23.964,15.587
PK003,2024-05-30T21:00,42.978,21.167,17.687,11.438
PK003,2024-05-31T00:00,51.422,8.880,19.358,12.180
PK003,2024-05-31T03:00,93.584,12.501,39.793,22.129
PK003,2024-05-31T06:00,145.078,3.139,35.309,18.321
PK003,2024-05-31T09:00,150.067,2.555,35.050,16.541
PK003,2024-05-31T12:00,146.335,4.202,35.628,16.741
PK003,2024-05-31T15:00,70.268,46.171,37.070,23.003
PK003,2024-05-31T18:00,76.954,19.560,23.820,15.380
PK003,2024-05-31T21:00,84.088,5.535,15.936,10.124
PK003,2024-06-01T00:00,71.467,5.361,13.580,8.780
PK003,2024-06-01T03:00,88.918,12.381,21.649,12.755
PK003,2024-06-01T06:00,149.278,2.573,40.423,17.339
PK003,2024-06-01T09:00,150.022,2.390,50.985,19.424
PK003,2024-06-01T12:00,140.738,3.771,47.532,18.345
PK003,2024-06-01T15:00,84.389,30.224,36.451,20.333
PK003,2024-06-01T18:00,35.969,51.242,36.381,23.246
PK003,2024-06-01T21:00,38.933,24.789,25.073,16.193
PK003,2024-06-02T00:00,60.863,8.380,22.938,12.865
PK003,2024-06-02T03:00,106.991,10.582,37.412,18.358
PK003,2024-06-02T06:00,141.343,2.400,92.831,24.998
PK003,2024-06-02T09:00,145.650,2.159,79.934,25.148
PK003,2024-06-02T12:00,139.806,3.894,67.746,23.483
PK003,2024-06-02T15:00,72.469,41.518,59.980,29.344
PK003,2024-06-02T18:00,26.075,61.078,55.795,32.288
PK003,2024-06-02T21:00,38.122,29.894,29.681,18.986
PK003,2024-06-03T00:00,44.153,12.755,17.868,11.024
PK003,2024-06-03T03:00,98.865,13.056,40.747,18.978
PK003,2024-06-03T06:00,147.845,2.834,84.618,27.703
PK003,2024-06-03T09:00,139.301,1.967,88.317,27.806
PK003,2024-06-03T12:00,124.997,3.722,70.704,24.123
PK003,2024-06-03T15:00,99.829,18.602,41.408,22.854
PK003,2024-06-03T18:00,69.208,21.995,58.976,31.480
PK003,2024-06-03T21:00,49.330,18.553,47.974,27.580
PK003,2024-06-04T00:00,45.910,12.301,35.798,20.246
PK003,2024-06-04T03:00,105.025,11.142,49.288,22.619
PK003,2024-06-04T06:00,139.646,2.485,77.771,28.655
PK003,2024-06-04T09:00,133.560,2.532,70.929,26.270
PK003,2024-06-04T12:00,122.522,5.429,66.640,27.816
PL001,2024-05-30T12:00,90.768,1.458,75.572,33.970
PL001,2024-05-30T15:00,87.470,2.032,63.195,30.659
PL001,2024-05-30T18:00,65.253,5.641,58.221,34.912
PL001,2024-05-30T21:00,48.102,9.063,52.346,32.890
PL001,2024-05-31T00:00,42.536,6.795,36.658,23.818
PL001,2024-05-31T03:00,39.825,5.316,19.515,13.902
PL001,2024-05-31T06:00,51.914,3.829,12.740,8.812
PL001,2024-05-31T09:00,80.533,1.411,10.566,6.491
PL001,2024-05-31T12:00,89.142,1.125,12.557,7.862
PL001,2024-05-31T15:00,92.044,1.564,12.850,8.430
PL001,2024-05-31T18:00,73.376,5.554,13.839,9.832
PL001,2024-05-31T21:00,50.301,9.794,16.979,12.314
PL001,2024-06-01T00:00,46.764,5.814,15.330,11.304
PL001,2024-06-01T03:00,36.981,5.563,15.087,11.060
PL001,2024-06-01T06:00,45.386,4.469,19.951,14.088
PL001,2024-06-01T09:00,90.645,1.376,22.176,15.367
PL001,2024-06-01T12:00,92.216,1.988,19.521,13.490
PL001,2024-06-01T15:00,78.030,4.350,20.971,14.690
PL001,2024-06-01T18:00,67.514,6.800,17.283,12.162
PL001,2024-06-01T21:00,43.287,15.271,22.052,15.552
PL001,2024-06-02T00:00,41.184,13.829,22.709,15.955
PL001,2024-06-02T03:00,39.081,9.951,21.142,14.848
PL001,2024-06-02T06:00,57.641,5.805,15.517,10.880
PL001,2024-06-02T09:00,79.365,3.114,12.233,8.564
PL001,2024-06-02T12:00,82.402,2.401,9.408,6.627
PL001,2024-06-02T15:00,77.291,2.816,12.793,9.295
PL001,2024-06-02T18:00,66.333,5.988,17.928,13.066
PL001,2024-06-02T21:00,57.938,6.869,16.972,12.457
PL001,2024-06-03T00:00,48.479,5.891,13.954,10.308
PL001,2024-06-03T03:00,42.765,5.208,12.298,9.069
PL001,2024-06-03T06:00,55.538,4.161,18.721,12.711
PL001,2024-06-03T09:00,79.952,1.912,14.539,9.971
PL001,2024-06-03T12:00,80.008,1.872,13.855,9.539
PL001,2024-06-03T15:00,83.654,1.977,14.878,10.054
PL001,2024-06-03T18:00,74.076,3.914,15.957,10.847
PL001,2024-06-03T21:00,55.309,7.579,16.476,11.272
PL001,2024-06-04T00:00,46.475,6.340,14.254,9.739
PL001,2024-06-04T03:00,36.739,6.091,12.534,8.580
PL001,2024-06-04T06:00,58.751,3.383,9.409,6.329
PL001,2024-06-04T09:00,72.794,1.760,6.976,4.660
PL001,2024-06-04T12:00,77.403,1.371,7.458,5.009
PR001,2024-05-30T12:00,36.254,0.337,9.237,5.028
PR001,2024-05-30T15:00,40.305,0.159,12.505,7.033
PR001,2024-05-30T18:00,42.055,0.109,25.296,12.542
PR001,2024-05-30T21:00,43.215,0.168,35.066,16.300
PR001,2024-05-31T00:00,42.632,0.356,36.329,17.133
PR001,2024-05-31T03:00,43.652,0.467,39.730,18.137
PR001,2024-05-31T06:00,43.356,0.488,42.133,19.074
PR001,2024-05-31T09:00,39.275,0.513,48.242,20.587
PR001,2024-05-31T12:00,37.463,0.355,53.693,21.083
PR001,2024-05-31T15:00,42.360,0.180,58.692,22.707
PR001,2024-05-31T18:00,44.444,0.116,54.253,21.906
PR001,2024-05-31T21:00,44.624,0.153,45.449,19.420
PR001,2024-06-01T00:00,42.079,0.307,39.335,18.536
PR001,2024-06-01T03:00,41.705,0.361,38.561,19.056
PR001,2024-06-01T06:00,43.231,0.380,34.823,17.887
PR001,2024-06-01T09:00,44.921,0.410,29.915,16.046
PR001,2024-06-01T12:00,46.790,0.363,30.236,15.200
PR001,2024-06-01T15:00,45.016,0.247,34.594,16.771
PR001,2024-06-01T18:00,44.112,0.149,37.464,18.359
PR001,2024-06-01T21:00,41.922,0.208,39.146,19.394
PR001,2024-06-02T00:00,35.936,0.361,38.669,19.603
PR001,2024-06-02T03:00,41.104,0.421,42.053,20.147
PR001,2024-06-02T06:00,41.572,0.500,39.681,19.109
PR001,2024-06-02T09:00,36.665,0.607,37.428,18.244
PR001,2024-06-02T12:00,35.347,0.474,33.682,16.314
PR001,2024-06-02T15:00,38.969,0.217,25.738,13.268
PR001,2024-06-02T18:00,40.281,0.132,23.621,12.040
PR001,2024-06-02T21:00,40.760,0.237,18.481,10.294
PR001,2024-06-03T00:00,40.309,0.369,18.896,10.831
PR001,2024-06-03T03:00,38.377,0.442,12.750,7.610
PR001,2024-06-03T06:00,35.267,0.467,9.237,5.459
PR001,2024-06-03T09:00,35.490,0.442,6.265,3.627
PR001,2024-06-03T12:00,35.611,0.322,6.068,3.506
PR001,2024-06-03T15:00,39.849,0.176,5.998,3.373
PR001,2024-06-03T18:00,40.551,0.181,6.572,3.661
PR001,2024-06-03T21:00,40.129,0.206,6.670,3.705
PR001,2024-06-04T00:00,39.084,0.347,5.934,3.273
PR001,2024-06-04T03:00,37.349,0.374,4.075,2.319
PR001,2024-06-04T06:00,37.550,0.363,5.306,2.924
PR001,2024-06-04T09:00,35.616,0.308,4.498,2.459
PR001,2024-06-04T12:00,40.002,0.213,5.746,3.055
PT001,2024-05-30T12:00,86.323,2.533,13.795,8.910
PT001,2024-05-30T15:00,85.777,1.943,12.427,7.593
PT001,2024-05-30T18:00,69.713,3.255,10.159,5.991
PT001,2024-05-30T21:00,53.019,7.509,10.969,6.606
PT001,2024-05-31T00:00,57.330,4.984,11.877,7.359
PT001,2024-05-31T03:00,50.798,4.320,11.200,7.190
PT001,2024-05-31T06:00,40.198,5.027,10.016,6.563
PT001,2024-05-31T09:00,49.552,5.593,12.024,8.027
PT001,2024-05-31T12:00,82.396,2.688,13.889,9.142
PT001,2024-05-31T15:00,98.215,1.995,13.139,8.464
PT001,2024-05-31T18:00,102.031,4.052,12.929,8.026
PT001,2024-05-31T21:00,90.799,5.601,13.175,8.021
PT001,2024-06-01T00:00,76.335,6.300,12.842,7.921
PT001,2024-06-01T03:00,56.734,5.740,11.978,7.543
PT001,2024-06-01T06:00,46.537,5.261,8.659,5.637
PT001,2024-06-01T09:00,78.089,5.542,17.676,10.818
PT001,2024-06-01T12:00,110.032,2.967,21.333,10.726
PT001,2024-06-01T15:00,111.576,2.847,20.687,9.368
PT001,2024-06-01T18:00,106.108,5.357,20.305,9.565
PT001,2024-06-01T21:00,70.250,14.660,25.363,14.629
PT001,2024-06-02T00:00,55.414,14.360,28.543,17.092
PT001,2024-06-02T03:00,49.941,10.204,27.248,16.931
PT001,2024-06-02T06:00,44.273,8.698,28.139,17.010
PT001,2024-06-02T09:00,88.363,7.287,27.731,12.485
PT001,2024-06-02T12:00,115.140,2.728,27.319,10.654
PT001,2024-06-02T15:00,116.204,1.896,23.939,9.160
PT001,2024-06-02T18:00,108.814,3.894,23.918,9.068
PT001,2024-06-02T21:00,88.162,8.169,25.085,11.003
PT001,2024-06-03T00:00,70.505,9.346,26.057,12.812
PT001,2024-06-03T03:00,61.705,7.255,23.502,12.767
PT001,2024-06-03T06:00,52.271,7.946,20.187,11.912
PT001,2024-06-03T09:00,84.874,8.517,18.818,11.513
PT001,2024-06-03T12:00,114.385,4.614,22.039,13.900
PT001,2024-06-03T15:00,127.973,3.231,20.618,12.383
PT001,2024-06-03T18:00,108.734,5.206,19.043,11.017
PT001,2024-06-03T21:00,89.874,8.629,18.881,11.388
PT001,2024-06-04T00:00,71.415,9.999,19.638,12.207
PT001,2024-06-04T03:00,62.144,7.457,17.378,10.754
PT001,2024-06-04T06:00,55.738,7.043,14.368,8.951
PT001,2024-06-04T09:00,83.232,7.018,16.792,11.000
PT001,2024-06-04T12:00,108.471,3.097,18.160,11.645
PY001,2024-05-30T12:00,31.382,5.865,12.809,9.098
PY001,2024-05-30T15:00,61.553,1.202,7.403,5.216
PY001,2024-05-30T18:00,65.620,0.986,4.525,3.182
PY001,2024-05-30T21:00,53.622,10.556,10.188,7.144
PY001,2024-05-31T00:00,28.436,20.868,19.460,13.634
PY001,2024-05-31T03:00,27.355,12.886,15.525,10.881
PY001,2024-05-31T06:00,26.460,6.675,9.820,6.887
PY001,2024-05-31T09:00,25.813,3.471,6.446,4.517
PY001,2024-05-31T12:00,34.387,4.511,8.725,6.105
PY001,2024-05-31T15:00,62.385,1.219,7.155,5.005
PY001,2024-05-31T18:00,67.672,1.095,5.957,4.162
PY001,2024-05-31T21:00,47.723,6.977,8.670,6.060
PY001,2024-06-01T00:00,36.726,6.229,8.568,5.982
PY001,2024-06-01T03:00,36.932,2.936,5.752,3.990
PY001,2024-06-01T06:00,40.559,1.350,4.100,2.803
PY001,2024-06-01T09:00,40.184,1.441,4.045,2.745
PY001,2024-06-01T12:00,40.403,3.515,6.809,4.656
PY001,2024-06-01T15:00,62.807,1.189,8.553,5.844
PY001,2024-06-01T18:00,67.446,1.268,9.585,6.586
PY001,2024-06-01T21:00,49.454,6.437,12.342,8.536
PY001,2024-06-02T00:00,41.773,5.577,12.653,8.763
PY001,2024-06-02T03:00,43.528,2.873,11.171,7.734
PY001,2024-06-02T06:00,45.969,1.561,10.219,7.066
PY001,2024-06-02T09:00,45.405,1.542,9.897,6.838
PY001,2024-06-02T12:00,46.551,3.176,11.159,7.704
PY001,2024-06-02T15:00,62.526,1.229,10.805,7.468
PY001,2024-06-02T18:00,67.164,1.189,9.924,6.875
PY001,2024-06-02T21:00,48.719,7.226,12.866,8.942
PY001,2024-06-03T00:00,37.462,7.365,13.388,9.302
PY001,2024-06-03T03:00,36.839,3.940,11.155,7.710
PY001,2024-06-03T06:00,34.897,2.326,9.821,6.749
PY001,2024-06-03T09:00,32.288,2.251,9.498,6.503
PY001,2024-06-03T12:00,27.055,6.025,13.300,9.207
PY001,2024-06-03T15:00,64.944,1.934,15.513,10.758
PY001,2024-06-03T18:00,74.394,1.704,15.518,10.761
PY001,2024-06-03T21:00,54.549,5.532,16.700,11.623
PY001,2024-06-04T00:00,34.889,6.266,13.963,9.748
PY001,2024-06-04T03:00,28.825,5.121,11.621,8.120
PY001,2024-06-04T06:00,27.261,3.789,11.849,8.270
PY001,2024-06-04T09:00,27.237,3.619,11.489,8.001
PY001,2024-06-04T12:00,32.697,5.852,13.118,9.089
QA001,2024-05-30T12:00,205.045,8.461,129.096,28.621
